Ejemplo_TP	Ejemplo_RP
3.56239	0.162624
3.56015	0.162598
3.55758	0.162554
3.55756	0.162459
3.5539	0.162227
3.5534	0.162225
3.55301	0.162177
3.55124	0.162118
3.5489	0.162072
3.54887	0.161972
3.54857	0.161862
3.54753	0.161793
3.54685	0.161754
3.544	0.161738
3.54342	0.161721
3.54056	0.161708
3.5394	0.161702
3.53891	0.161625
3.53866	0.161587
3.53833	0.161561
3.53795	0.161554
3.5375	0.161454
3.53447	0.161453
3.5344	0.161419
3.53385	0.161274
3.53273	0.161256
3.53098	0.161222
3.52832	0.160999
3.52547	0.160887
3.52297	0.160827
3.52226	0.160714
3.52095	0.160705
3.52091	0.160596
3.51998	0.160482
3.51865	0.160419
3.51862	0.160315
3.51615	0.160281
3.51559	0.160262
3.51532	0.160243
3.51403	0.160233
3.50849	0.16015
3.5058	0.160104
3.50538	0.160081
3.49944	0.159923
3.49744	0.159887
3.49679	0.159886
3.48906	0.159858
3.48658	0.159849
3.48426	0.159806
3.48366	0.159714
3.48327	0.159692
3.48323	0.159492
3.48167	0.159471
3.47796	0.159429
3.47583	0.159417
3.47392	0.159237
3.47098	0.159148
3.46411	0.159112
3.463	0.158947
3.46281	0.158913
3.46209	0.158748
3.46198	0.158734
3.46116	0.158582
3.46083	0.15852
3.4602	0.15848
3.45587	0.158414
3.45407	0.15834
3.45392	0.15825
3.44796	0.158105
3.44434	0.157961
3.43259	0.157862
3.4319	0.157785
3.43043	0.157753
3.42792	0.157568
3.42288	0.157414
3.4218	0.157352
3.4177	0.157281
3.41726	0.157256
3.41666	0.157224
3.41342	0.157113
3.41234	0.157028
3.41098	0.157013
3.40992	0.156983
3.4093	0.15691
3.40668	0.156859
3.40587	0.156835
3.40523	0.156669
3.40496	0.156626
3.40456	0.15661
3.40341	0.156578
3.40319	0.156526
3.40237	0.156451
3.39942	0.156416
3.39551	0.156346
3.39528	0.156267
3.39471	0.156231
3.39414	0.156099
3.39086	0.156082
3.38975	0.155979
3.38701	0.155969
3.38335	0.155874
3.38257	0.155799
3.38246	0.155773
3.37747	0.155494
3.37639	0.155456
3.37605	0.155316
3.37449	0.155308
3.37394	0.155279
3.37373	0.155258
3.36821	0.155232
3.36683	0.155143
3.36328	0.155033
3.363	0.154846
3.36298	0.154762
3.362	0.154748
3.35998	0.15465
3.35899	0.154625
3.35798	0.154513
3.35735	0.154483
3.35611	0.154431
3.34966	0.154431
3.34721	0.154356
3.34707	0.154335
3.34395	0.154299
3.34002	0.154277
3.33907	0.154132
3.33894	0.154094
3.33827	0.15392
3.33576	0.153891
3.33573	0.153878
3.33544	0.153873
3.33351	0.153655
3.33105	0.153623
3.33041	0.153347
3.32998	0.153287
3.32912	0.153286
3.32328	0.153278
3.32215	0.153248
3.3218	0.15313
3.32166	0.152893
3.32151	0.15284
3.32082	0.152701
3.31989	0.15266
3.31944	0.152549
3.31898	0.152475
3.31762	0.152443
3.31756	0.152363
3.31695	0.152315
3.31691	0.15227
3.31532	0.152166
3.31395	0.152113
3.31254	0.152099
3.31027	0.152059
3.31	0.152032
3.30744	0.151946
3.30675	0.151728
3.30259	0.151659
3.3011	0.151624
3.30071	0.151507
3.30056	0.151451
3.30012	0.151082
3.29937	0.151082
3.29866	0.150921
3.29865	0.150836
3.29687	0.1508
3.29576	0.150706
3.29227	0.150663
3.2864	0.150608
3.286	0.150593
3.28244	0.150526
3.28224	0.150525
3.28099	0.150522
3.27852	0.150462
3.27822	0.150389
3.27761	0.150309
3.27574	0.150233
3.26985	0.150185
3.26899	0.15009
3.26441	0.150058
3.26393	0.150046
3.25431	0.150007
3.25289	0.149982
3.2515	0.149963
3.24862	0.149917
3.24176	0.149887
3.24082	0.149845
3.23879	0.149843
3.23808	0.149806
3.2379	0.149673
3.23646	0.149527
3.23368	0.149501
3.2318	0.149404
3.22916	0.149303
3.22905	0.149196
3.22771	0.149015
3.22741	0.148882
3.22503	0.148749
3.22207	0.148614
3.21966	0.148562
3.21919	0.148554
3.21559	0.148269
3.21546	0.148149
3.2086	0.148141
3.20838	0.147992
3.20577	0.14799
3.20469	0.147765
3.20265	0.147762
3.20075	0.147757
3.19991	0.147754
3.19903	0.147672
3.19878	0.147622
3.19783	0.147598
3.19726	0.147537
3.19551	0.147459
3.19401	0.147457
3.18942	0.147456
3.18836	0.14744
3.18516	0.147305
3.18118	0.147083
3.17726	0.147056
3.17636	0.14704
3.17565	0.147004
3.17496	0.146889
3.17348	0.146824
3.17341	0.146698
3.17226	0.146673
3.17225	0.146669
3.16872	0.146577
3.16737	0.146529
3.16501	0.146508
3.16275	0.146373
3.16271	0.146313
3.16	0.146236
3.15832	0.146154
3.15825	0.145945
3.15523	0.14593
3.15477	0.145872
3.15274	0.145586
3.14894	0.145545
3.14743	0.14554
3.1466	0.145506
3.14597	0.145505
3.14535	0.1455
3.14494	0.145286
3.13984	0.145265
3.13968	0.144946
3.13907	0.14482
3.13821	0.144717
3.13651	0.144707
3.13433	0.144679
3.13277	0.144657
3.13207	0.144558
3.13127	0.144376
3.13126	0.144275
3.12554	0.144233
3.12495	0.144161
3.12368	0.143886
3.12309	0.143825
3.12271	0.143674
3.12114	0.143609
3.11951	0.143576
3.11934	0.143557
3.1192	0.14353
3.11904	0.14351
3.11785	0.143324
3.11692	0.143292
3.11471	0.143163
3.10827	0.143081
3.10751	0.143011
3.10672	0.142976
3.10501	0.142816
3.10396	0.142581
3.10396	0.142552
3.10277	0.142536
3.09828	0.142364
3.09696	0.142337
3.0935	0.142245
3.09232	0.142186
3.09045	0.142039
3.08958	0.141943
3.0869	0.141898
3.08502	0.141892
3.0839	0.14187
3.08369	0.14186
3.08302	0.141789
3.07821	0.141776
3.07805	0.141553
3.07687	0.141545
3.07596	0.14142
3.07484	0.141397
3.07326	0.141315
3.07094	0.141085
3.06558	0.141021
3.06452	0.140936
3.0622	0.140863
3.06201	0.140854
3.05631	0.140851
3.05351	0.140835
3.05159	0.140729
3.04929	0.140556
3.04761	0.140488
3.04365	0.140463
3.04287	0.140408
3.04047	0.140328
3.03902	0.140287
3.03739	0.140262
3.0369	0.140206
3.03435	0.140165
3.03381	0.140056
3.03304	0.139918
3.03025	0.139902
3.0299	0.139846
3.02959	0.139839
3.02947	0.139803
3.02925	0.13978
3.02629	0.139669
3.02325	0.139664
3.02297	0.139639
3.02065	0.139516
3.01877	0.139494
3.01743	0.139431
3.01713	0.139335
3.01593	0.139292
3.01571	0.139278
3.01564	0.139263
3.01551	0.139185
3.01384	0.13917
3.01379	0.13917
3.01325	0.139124
3.01285	0.139121
3.01242	0.139077
3.00761	0.138995
3.00389	0.138925
3.00075	0.138743
2.99693	0.138674
2.99691	0.138659
2.99563	0.13854
2.99543	0.138469
2.99367	0.138462
2.99348	0.138457
2.99174	0.138415
2.99105	0.138305
2.99054	0.138291
2.98667	0.138168
2.98667	0.138108
2.98635	0.138096
2.98302	0.138041
2.98207	0.137995
2.98165	0.13795
2.97802	0.137875
2.97699	0.137751
2.97548	0.137712
2.97371	0.137663
2.97009	0.137592
2.97005	0.137442
2.96775	0.137225
2.96748	0.13722
2.96642	0.137142
2.9661	0.137088
2.96355	0.136753
2.96339	0.136647
2.96266	0.136557
2.9617	0.136495
2.96006	0.136382
2.95457	0.136341
2.95388	0.136341
2.95286	0.136203
2.95174	0.136107
2.95155	0.135745
2.95126	0.135678
2.95043	0.135648
2.94844	0.135627
2.94786	0.135578
2.94327	0.135562
2.93945	0.135526
2.93933	0.13552
2.93864	0.135485
2.93405	0.135452
2.93089	0.135415
2.92971	0.135392
2.92853	0.135374
2.92778	0.135331
2.92561	0.135285
2.92133	0.135234
2.92089	0.135192
2.92063	0.135177
2.92031	0.135039
2.92008	0.135031
2.91762	0.134981
2.91447	0.134801
2.91199	0.134679
2.91055	0.134407
2.90825	0.134353
2.90773	0.134258
2.90773	0.134202
2.9074	0.134194
2.90504	0.134111
2.9025	0.134056
2.90099	0.134048
2.90095	0.133804
2.89981	0.133765
2.89825	0.133737
2.89816	0.133645
2.89716	0.133605
2.89587	0.133517
2.8947	0.133461
2.89443	0.133416
2.89397	0.13341
2.89382	0.133406
2.89374	0.13337
2.89229	0.133351
2.89222	0.133297
2.88986	0.133194
2.88942	0.133131
2.8889	0.133102
2.88631	0.133098
2.88243	0.133031
2.88162	0.133016
2.88159	0.133002
2.88147	0.132887
2.87804	0.132867
2.87697	0.132806
2.87596	0.132792
2.8733	0.132774
2.87237	0.132664
2.87177	0.132492
2.87028	0.132485
2.87018	0.13247
2.86985	0.132353
2.86918	0.132258
2.86843	0.13225
2.8678	0.132241
2.86733	0.132219
2.86674	0.132145
2.86446	0.132109
2.86424	0.132109
2.85721	0.132101
2.85574	0.13207
2.85383	0.131916
2.85366	0.131915
2.85276	0.131907
2.85271	0.131887
2.85241	0.131685
2.85136	0.131649
2.84966	0.131568
2.84937	0.131556
2.84839	0.131536
2.84725	0.131516
2.84176	0.1315
2.84021	0.131449
2.83952	0.13144
2.8382	0.131398
2.83056	0.131347
2.82869	0.131258
2.82341	0.13124
2.82151	0.131225
2.82108	0.131129
2.82044	0.13112
2.81877	0.131104
2.81329	0.131098
2.81304	0.13096
2.81108	0.130955
2.81005	0.130884
2.80854	0.130874
2.8064	0.130851
2.80453	0.130817
2.80369	0.130616
2.80287	0.130535
2.80026	0.130491
2.79845	0.130401
2.79731	0.130326
2.79479	0.130302
2.79383	0.130194
2.79356	0.130193
2.79353	0.130098
2.78965	0.130075
2.78916	0.130062
2.78861	0.129984
2.78829	0.129877
2.78748	0.129828
2.78638	0.129813
2.78557	0.129757
2.78544	0.129686
2.78498	0.129647
2.78482	0.129642
2.78476	0.129603
2.78423	0.129572
2.78355	0.129564
2.78214	0.129438
2.78206	0.129417
2.78157	0.129339
2.78088	0.129125
2.77944	0.129118
2.7787	0.12908
2.77827	0.129066
2.77797	0.129061
2.77695	0.128969
2.77613	0.128936
2.77591	0.128721
2.77529	0.128714
2.77469	0.128702
2.77381	0.128616
2.77332	0.12851
2.77244	0.128458
2.77185	0.12844
2.77179	0.128352
2.76711	0.12833
2.76206	0.128309
2.76049	0.128227
2.76005	0.128158
2.75883	0.128105
2.75701	0.128083
2.75641	0.12804
2.75591	0.127923
2.75441	0.127918
2.75268	0.127841
2.7465	0.127768
2.746	0.127692
2.74557	0.127672
2.74393	0.127661
2.74358	0.127582
2.74231	0.127572
2.73938	0.127508
2.73828	0.127508
2.73493	0.127486
2.73294	0.127425
2.72906	0.12742
2.72794	0.127369
2.72766	0.127259
2.72603	0.127253
2.72452	0.127153
2.72185	0.127043
2.72177	0.127032
2.71908	0.126987
2.7189	0.126953
2.71841	0.126934
2.71765	0.12692
2.71727	0.126749
2.71699	0.126747
2.71169	0.126729
2.71058	0.126653
2.70985	0.126615
2.70866	0.1266
2.70385	0.126449
2.70247	0.126388
2.70074	0.126374
2.70025	0.126323
2.699	0.126294
2.6988	0.126223
2.69843	0.126065
2.69679	0.126054
2.69526	0.125964
2.69476	0.125896
2.69422	0.125836
2.69273	0.125828
2.69203	0.125805
2.6916	0.125754
2.69081	0.125733
2.69034	0.125592
2.68939	0.125497
2.68653	0.125493
2.68611	0.125489
2.68576	0.125485
2.68293	0.125411
2.6799	0.125401
2.67966	0.125364
2.67958	0.125295
2.67744	0.12514
2.67511	0.125108
2.67473	0.125046
2.67446	0.125007
2.67404	0.124962
2.66972	0.124915
2.66828	0.124897
2.6674	0.124858
2.66711	0.124832
2.6659	0.124787
2.6656	0.124762
2.66402	0.124622
2.66245	0.124619
2.66174	0.124605
2.66119	0.124568
2.65938	0.124474
2.65926	0.124462
2.65925	0.124439
2.65776	0.1244
2.65612	0.124385
2.65606	0.124367
2.65113	0.12435
2.65027	0.124344
2.64963	0.124302
2.64749	0.124286
2.64674	0.124242
2.64538	0.124198
2.64426	0.124044
2.64093	0.124035
2.63877	0.123882
2.63641	0.123841
2.63619	0.123785
2.63474	0.123751
2.63461	0.123599
2.63185	0.123523
2.63085	0.123516
2.63017	0.123342
2.62976	0.123158
2.62827	0.123062
2.62685	0.123041
2.62349	0.123014
2.62323	0.123
2.61836	0.122919
2.61665	0.122918
2.6163	0.122913
2.61546	0.122892
2.6144	0.122884
2.61275	0.122853
2.61193	0.122803
2.61185	0.122765
2.61003	0.12276
2.60971	0.122648
2.60858	0.122646
2.60809	0.122629
2.60739	0.122529
2.60653	0.122503
2.60569	0.12243
2.60331	0.122411
2.60191	0.122383
2.60161	0.122182
2.60131	0.122043
2.59576	0.121962
2.59485	0.121948
2.59363	0.121933
2.59309	0.121933
2.59294	0.12185
2.59131	0.121843
2.58883	0.121755
2.58808	0.12161
2.58761	0.121551
2.58688	0.121539
2.58563	0.121517
2.58552	0.121508
2.58008	0.121505
2.57873	0.121451
2.57635	0.121417
2.57612	0.121294
2.57462	0.12124
2.57442	0.121237
2.57399	0.121066
2.5735	0.121051
2.56844	0.120977
2.56778	0.120956
2.56554	0.120892
2.56537	0.120886
2.56422	0.120872
2.56406	0.12085
2.56242	0.120684
2.5624	0.12063
2.56194	0.120603
2.56153	0.12059
2.5542	0.120579
2.55395	0.120571
2.55256	0.120555
2.55236	0.120503
2.55136	0.120494
2.55048	0.120463
2.5499	0.120375
2.54804	0.120341
2.54553	0.120339
2.54515	0.120278
2.54427	0.12017
2.54415	0.120103
2.54413	0.120079
2.54405	0.120076
2.54369	0.119959
2.54315	0.119944
2.54149	0.119924
2.54076	0.119895
2.53983	0.119852
2.53972	0.119758
2.53938	0.119637
2.53926	0.119627
2.53785	0.119369
2.53782	0.119363
2.53715	0.119351
2.53383	0.119333
2.53309	0.119327
2.53254	0.119288
2.5321	0.119204
2.53182	0.11917
2.52901	0.119168
2.52861	0.11889
2.52859	0.118786
2.52805	0.118779
2.52764	0.118706
2.52673	0.118622
2.52622	0.118559
2.52578	0.118511
2.52577	0.118428
2.52315	0.118426
2.52278	0.118424
2.51957	0.118422
2.51844	0.118395
2.51609	0.118378
2.51432	0.118375
2.51064	0.11835
2.51046	0.118285
2.50876	0.118107
2.50814	0.118102
2.50763	0.118098
2.50719	0.118072
2.50591	0.117986
2.50578	0.117967
2.50513	0.117936
2.50181	0.117922
2.50111	0.117889
2.50078	0.117851
2.50076	0.117752
2.4995	0.11771
2.49698	0.117684
2.49688	0.117667
2.49643	0.117644
2.49478	0.117635
2.49443	0.117614
2.49394	0.117528
2.49288	0.117506
2.49182	0.117443
2.49153	0.117379
2.49072	0.117359
2.48808	0.117352
2.48774	0.117311
2.48751	0.117278
2.48638	0.11723
2.48619	0.117095
2.48548	0.117072
2.48119	0.116929
2.47702	0.116896
2.47699	0.116763
2.47602	0.116742
2.47403	0.1167
2.4719	0.116612
2.46857	0.116559
2.46804	0.116556
2.46622	0.116539
2.46412	0.116402
2.46287	0.116336
2.46249	0.116182
2.46216	0.116136
2.45909	0.11605
2.45753	0.116034
2.45555	0.116011
2.44992	0.115988
2.44674	0.115908
2.44516	0.115893
2.44346	0.115873
2.44215	0.115823
2.44206	0.115649
2.43873	0.115599
2.4376	0.115489
2.43686	0.115371
2.43635	0.11534
2.43551	0.115306
2.43465	0.115078
2.43279	0.115069
2.43187	0.115007
2.43183	0.115006
2.4313	0.114869
2.42834	0.114865
2.42657	0.114706
2.42633	0.114615
2.42535	0.114604
2.42482	0.114574
2.42219	0.114569
2.42165	0.114493
2.42028	0.114427
2.41879	0.114372
2.41445	0.114364
2.41229	0.114282
2.41164	0.114269
2.41095	0.11425
2.40891	0.114232
2.40729	0.113952
2.40569	0.113951
2.40501	0.113944
2.40414	0.113934
2.40031	0.11393
2.40028	0.113794
2.3988	0.11379
2.39662	0.113726
2.39548	0.113661
2.39484	0.11364
2.39375	0.113625
2.39278	0.11361
2.39005	0.113603
2.38795	0.113576
2.38655	0.113573
2.38646	0.113319
2.38211	0.113281
2.38197	0.113268
2.38097	0.113248
2.37876	0.113245
2.37866	0.11322
2.3773	0.113178
2.3771	0.113121
2.37604	0.113111
2.37366	0.113082
2.37234	0.113015
2.37062	0.112951
2.3683	0.112884
2.36771	0.112854
2.3662	0.112631
2.36318	0.112527
2.36298	0.112472
2.36038	0.112378
2.36026	0.11213
2.35832	0.112082
2.35773	0.112049
2.35606	0.111944
2.35572	0.111897
2.35511	0.111768
2.35496	0.111726
2.35428	0.111655
2.35279	0.111621
2.35122	0.1116
2.3508	0.111591
2.34592	0.111441
2.34567	0.111432
2.3431	0.111426
2.34254	0.111372
2.34174	0.111339
2.33995	0.111147
2.33936	0.111108
2.33928	0.111097
2.33902	0.111043
2.33848	0.111042
2.33844	0.11104
2.33795	0.111024
2.33753	0.110961
2.33718	0.110956
2.33696	0.110921
2.33642	0.110868
2.33406	0.110802
2.33223	0.110777
2.32973	0.110758
2.32956	0.110721
2.32953	0.110653
2.32738	0.110646
2.3268	0.110609
2.32675	0.110588
2.32515	0.110469
2.32492	0.110337
2.32205	0.110252
2.32073	0.110157
2.31963	0.110064
2.3189	0.110037
2.31826	0.110006
2.31576	0.109987
2.31424	0.109712
2.31374	0.10963
2.31248	0.109626
2.31099	0.109578
2.31096	0.109498
2.30996	0.109474
2.30815	0.109446
2.3051	0.109417
2.30368	0.109362
2.30183	0.109359
2.30048	0.109273
2.30043	0.109253
2.30022	0.109173
2.29999	0.109154
2.29945	0.109021
2.29922	0.108993
2.29331	0.108964
2.29287	0.108941
2.29185	0.108783
2.29135	0.108762
2.28734	0.108712
2.28502	0.108694
2.28477	0.108639
2.28403	0.108552
2.28096	0.108504
2.27599	0.108478
2.27531	0.10843
2.27255	0.108392
2.27231	0.108351
2.27176	0.108286
2.2709	0.108202
2.26926	0.108181
2.26849	0.108163
2.26777	0.108031
2.26629	0.107951
2.26465	0.10795
2.26321	0.107919
2.26286	0.107892
2.26179	0.107887
2.26156	0.107618
2.26129	0.107574
2.25911	0.107532
2.25868	0.10744
2.25819	0.10741
2.25795	0.107396
2.25742	0.107335
2.25565	0.107319
2.25475	0.107295
2.25446	0.107294
2.25428	0.107271
2.25414	0.107269
2.25361	0.107251
2.25287	0.107248
2.25241	0.107193
2.25115	0.107146
2.24876	0.107047
2.24688	0.106971
2.24537	0.106922
2.24531	0.106811
2.24439	0.106735
2.2439	0.106717
2.24353	0.106671
2.24216	0.106551
2.24206	0.106473
2.24155	0.106416
2.24061	0.106371
2.23988	0.106317
2.23712	0.106283
2.23631	0.106235
2.23385	0.106028
2.23181	0.105994
2.23176	0.105961
2.23119	0.105937
2.22895	0.105883
2.22889	0.105869
2.22379	0.105825
2.22235	0.105822
2.22103	0.105781
2.22013	0.105776
2.21936	0.105724
2.21654	0.10567
2.21529	0.105665
2.21387	0.105651
2.21331	0.105512
2.21257	0.105477
2.21227	0.105471
2.21156	0.105443
2.20944	0.105411
2.20692	0.105302
2.2066	0.10528
2.20586	0.105251
2.20584	0.105244
2.20548	0.105198
2.20068	0.105135
2.19654	0.105086
2.1965	0.105066
2.19524	0.105064
2.19513	0.10488
2.19308	0.104878
2.19265	0.104849
2.19254	0.104825
2.19198	0.104731
2.19166	0.104723
2.19162	0.104652
2.19092	0.104613
2.19014	0.104577
2.18379	0.104573
2.18343	0.104532
2.18324	0.104531
2.18178	0.104476
2.17992	0.10447
2.1788	0.104425
2.1779	0.104334
2.17737	0.104319
2.17667	0.104314
2.17596	0.104278
2.17366	0.104272
2.17229	0.104219
2.17205	0.104178
2.17113	0.104102
2.16638	0.104078
2.16531	0.104069
2.16463	0.104058
2.16397	0.104025
2.16283	0.103959
2.16176	0.103837
2.16033	0.103763
2.15836	0.103762
2.15773	0.103663
2.15721	0.103617
2.15714	0.103532
2.15704	0.103485
2.15328	0.103483
2.15304	0.103412
2.15266	0.103359
2.15056	0.103166
2.14999	0.103061
2.14922	0.103001
2.14888	0.102994
2.14818	0.102873
2.14671	0.102791
2.14605	0.102713
2.14605	0.102684
2.14524	0.102619
2.14517	0.102616
2.14381	0.102593
2.14226	0.102586
2.1422	0.102489
2.14123	0.102487
2.14004	0.102453
2.13872	0.102431
2.13801	0.102416
2.13672	0.102396
2.1355	0.102394
2.13449	0.102393
2.13414	0.102388
2.13384	0.102329
2.13352	0.102308
2.1335	0.102267
2.13341	0.102195
2.1329	0.102099
2.13179	0.10195
2.13161	0.101818
2.12997	0.101783
2.12707	0.101775
2.12228	0.101768
2.12219	0.101727
2.12179	0.101704
2.12161	0.101625
2.12051	0.101578
2.11995	0.10157
2.11877	0.10156
2.11701	0.101549
2.11529	0.101528
2.11529	0.101486
2.1134	0.101329
2.11318	0.101295
2.11206	0.101262
2.11105	0.10126
2.10925	0.101225
2.10904	0.101218
2.10796	0.101111
2.10654	0.101101
2.10534	0.101099
2.10532	0.101077
2.10478	0.101043
2.104	0.10099
2.10039	0.100973
2.10013	0.100939
2.0997	0.100832
2.09902	0.100799
2.09898	0.100782
2.09853	0.100776
2.09834	0.100632
2.09801	0.100614
2.09322	0.100607
2.09207	0.100515
2.09119	0.100498
2.08925	0.100463
2.08614	0.100445
2.08321	0.100364
2.07846	0.100323
2.07812	0.100301
2.07766	0.100296
2.07732	0.100272
2.07719	0.10027
2.07678	0.100253
2.07541	0.100187
2.07472	0.100149
2.07372	0.100117
2.07328	0.100011
2.07226	0.0999861
2.07202	0.09995
2.06872	0.0999478
2.0684	0.0999442
2.06755	0.0999265
2.06592	0.0998428
2.06289	0.0998025
2.06232	0.099763
2.06133	0.0996966
2.06054	0.0996704
2.05951	0.099641
2.05795	0.0995845
2.05774	0.0995795
2.05701	0.0995468
2.057	0.0995235
2.05691	0.0995069
2.05618	0.0995006
2.05604	0.0994854
2.05603	0.0994764
2.05479	0.0994548
2.05464	0.0993622
2.05323	0.0993068
2.05104	0.0992467
2.05016	0.0991676
2.05011	0.0991675
2.04961	0.0991333
2.04933	0.0989584
2.04914	0.0989482
2.04708	0.0988322
2.0465	0.0987094
2.04586	0.0986467
2.04475	0.0985567
2.0436	0.0985437
2.0434	0.0985204
2.04317	0.0985198
2.04248	0.0985125
2.03994	0.0985013
2.03891	0.0984955
2.03759	0.098445
2.03333	0.0983956
2.03165	0.0983592
2.02903	0.0983385
2.02799	0.0983031
2.02778	0.098269
2.02765	0.0982671
2.02689	0.0981995
2.02552	0.0981952
2.02496	0.0981854
2.02459	0.0981028
2.0241	0.0980443
2.0227	0.0979966
2.02105	0.0979542
2.02076	0.0978463
2.01991	0.0977275
2.01853	0.0977193
2.01792	0.097642
2.01608	0.0975719
2.01566	0.0975479
2.01505	0.0974967
2.01407	0.0974922
2.012	0.0974479
2.01179	0.0973588
2.01084	0.0972351
2.01009	0.0972324
2.00617	0.0971975
2.00581	0.0971877
2.00476	0.0971447
2.00396	0.097079
2.00293	0.0970711
2.00292	0.096965
2.00277	0.0969531
2.00269	0.0969285
2.00206	0.096854
1.99783	0.096833
1.99319	0.0968207
1.98997	0.0968185
1.9898	0.0967647
1.98801	0.0966782
1.98785	0.0966762
1.98741	0.0965993
1.98668	0.0964926
1.98645	0.0964823
1.98633	0.0964204
1.98515	0.0962889
1.98408	0.0961798
1.98389	0.0961424
1.98343	0.0959328
1.98276	0.0959274
1.98145	0.0958954
1.98018	0.0957959
1.97924	0.0957251
1.97718	0.0956888
1.97669	0.095665
1.97344	0.0956326
1.97293	0.0955343
1.97289	0.0955297
1.97133	0.0955256
1.97036	0.0954778
1.96836	0.0954593
1.96708	0.095433
1.96628	0.0954293
1.96456	0.0954233
1.96385	0.0953444
1.96375	0.0953108
1.96298	0.095282
1.96266	0.0952432
1.96218	0.0952421
1.96171	0.0952369
1.95845	0.0952247
1.95811	0.0951994
1.95755	0.0951967
1.95596	0.0951947
1.95537	0.0951074
1.95484	0.095022
1.95425	0.0949377
1.95299	0.0948972
1.95256	0.0948586
1.9501	0.094852
1.95006	0.094812
1.94474	0.0947038
1.94467	0.0945594
1.94426	0.094559
1.94352	0.0945001
1.94301	0.0944071
1.9427	0.0943912
1.94257	0.0943142
1.94255	0.0942767
1.94016	0.0941806
1.94009	0.094174
1.93987	0.0941614
1.93746	0.094122
1.93698	0.0941084
1.9363	0.094103
1.93567	0.0939331
1.93474	0.0939266
1.93423	0.0938806
1.9337	0.0938671
1.93289	0.0938067
1.93204	0.0938034
1.93098	0.0937055
1.93075	0.0935968
1.9302	0.0935043
1.92712	0.093463
1.92698	0.0933896
1.92662	0.093268
1.92266	0.093151
1.92094	0.0931048
1.9184	0.0930972
1.91708	0.0930215
1.91699	0.09301
1.91567	0.0929558
1.91562	0.0929516
1.91503	0.0929475
1.91484	0.0929274
1.91413	0.0929239
1.91374	0.0929077
1.91328	0.0929017
1.90999	0.0928297
1.90998	0.0928096
1.90962	0.0927515
1.90692	0.0927159
1.90682	0.0926719
1.90503	0.0926415
1.90413	0.0925374
1.90338	0.0924443
1.90307	0.0924056
1.9026	0.0923637
1.89885	0.0923544
1.89788	0.0922122
1.89644	0.0922032
1.89491	0.0921796
1.8942	0.0921434
1.89384	0.092127
1.89214	0.0920761
1.88773	0.0920613
1.8875	0.0920406
1.8869	0.0920138
1.88659	0.0919856
1.88657	0.0919246
1.88647	0.091924
1.8853	0.0919209
1.88476	0.0919055
1.88293	0.0917757
1.88089	0.0917627
1.88015	0.0917453
1.87837	0.0917405
1.87803	0.091713
1.87669	0.0917121
1.87453	0.0916695
1.87413	0.0916397
1.87173	0.0916028
1.8704	0.091599
1.86652	0.091599
1.8634	0.0915693
1.86315	0.0915543
1.863	0.0914553
1.86186	0.0914479
1.85949	0.091319
1.85792	0.0912859
1.85662	0.091249
1.85554	0.0912426
1.85503	0.0911821
1.85487	0.091132
1.85338	0.091131
1.85303	0.091085
1.85229	0.0910532
1.85184	0.0909825
1.85152	0.0909528
1.85011	0.0909416
1.84955	0.0909129
1.84919	0.0908902
1.84799	0.0908893
1.84443	0.090815
1.84397	0.0906853
1.84284	0.0906732
1.84266	0.0905977
1.84161	0.0905822
1.83834	0.0905746
1.83678	0.0905375
1.83649	0.0905018
1.83309	0.0904696
1.83147	0.0904635
1.83145	0.09043
1.83074	0.0904089
1.83041	0.0903993
1.83013	0.0903716
1.8293	0.0903293
1.82909	0.0903025
1.829	0.0903017
1.82836	0.0902894
1.82577	0.0902783
1.82507	0.0902782
1.82433	0.0902451
1.82328	0.0902406
1.8227	0.0900759
1.82171	0.090005
1.82148	0.0899731
1.82126	0.0899228
1.82094	0.0898292
1.81891	0.0896609
1.81839	0.089556
1.81771	0.0895535
1.81732	0.0894527
1.8157	0.0893731
1.81543	0.0893672
1.81497	0.0893352
1.81463	0.0892806
1.81454	0.0892511
1.81453	0.0892469
1.81254	0.0892188
1.81236	0.0891597
1.81173	0.0890959
1.81159	0.0890884
1.81081	0.0888894
1.81046	0.0888788
1.80902	0.0887874
1.80834	0.0887179
1.80817	0.0886509
1.80813	0.0886435
1.80721	0.0884078
1.80625	0.0883557
1.80561	0.0882682
1.80531	0.0882584
1.80437	0.0882251
1.80236	0.0881952
1.80063	0.0881877
1.7923	0.088155
1.79094	0.0881529
1.7901	0.088128
1.79002	0.0881254
1.78963	0.0881182
1.7893	0.0880617
1.7882	0.0880459
1.78806	0.0879962
1.78732	0.0879612
1.78468	0.0879598
1.78458	0.0878515
1.78366	0.0878205
1.78351	0.0877926
1.78284	0.0877907
1.78161	0.0877752
1.77944	0.0877058
1.77896	0.0876975
1.77797	0.0876593
1.77647	0.0876231
1.77628	0.0875779
1.77606	0.0875688
1.77575	0.0875541
1.77483	0.0875441
1.77243	0.0875421
1.77222	0.0874228
1.77102	0.0873602
1.76995	0.0872495
1.76829	0.087241
1.76579	0.0872305
1.76373	0.0871898
1.76358	0.0871863
1.76332	0.0871457
1.76203	0.087089
1.76176	0.087037
1.76168	0.0870308
1.76099	0.0870292
1.76013	0.0869179
1.75961	0.086892
1.75883	0.0868652
1.75809	0.0868301
1.75706	0.0867917
