ExampleB	ExampleB
Reference Pedigree	Family tree
0.103609	1.65119
0.103584	1.65104
0.103555	1.6504
0.103542	1.64848
0.103518	1.64846
0.103475	1.64786
0.103416	1.64375
0.103413	1.64347
0.103411	1.64333
0.103395	1.642
0.103357	1.64182
0.103208	1.63944
0.103026	1.63873
0.102969	1.63837
0.102967	1.6376
0.10294	1.63454
0.102922	1.63393
0.102915	1.63362
0.10288	1.63354
0.102865	1.63345
0.102813	1.63229
0.102792	1.63214
0.102788	1.63206
0.102769	1.63205
0.102695	1.63192
0.102693	1.63162
0.102671	1.62968
0.102664	1.62907
0.102466	1.62732
0.102425	1.62607
0.102418	1.6259
0.102406	1.62581
0.102401	1.62489
0.10235	1.62455
0.102303	1.62358
0.102252	1.62351
0.10223	1.62183
0.102156	1.62143
0.102115	1.62106
0.102024	1.62099
0.101992	1.62009
0.101985	1.61976
0.101948	1.61974
0.101939	1.61923
0.1019	1.61904
0.101898	1.6175
0.101852	1.61669
0.101762	1.61624
0.101734	1.61605
0.101686	1.61587
0.101624	1.61399
0.101606	1.6139
0.101603	1.6123
0.101464	1.61119
0.101461	1.61036
0.10144	1.6087
0.101398	1.60752
0.101361	1.60627
0.101345	1.60606
0.101247	1.60425
0.101228	1.60394
0.101219	1.6021
0.101161	1.60195
0.101149	1.6017
0.10097	1.60149
0.10094	1.60049
0.100891	1.59797
0.100876	1.59783
0.100809	1.59525
0.100739	1.59446
0.100665	1.59264
0.100655	1.5902
0.100641	1.58901
0.100514	1.58846
0.10043	1.58571
0.100426	1.58521
0.100418	1.58367
0.100402	1.58322
0.100386	1.5832
0.100346	1.58273
0.100315	1.58186
0.100297	1.58158
0.100264	1.57334
0.100183	1.57327
0.100174	1.57316
0.10016	1.57291
0.1001	1.5727
0.100053	1.57204
0.100042	1.57101
0.100033	1.57058
0.100023	1.57023
0.0999443	1.56932
0.0999144	1.56925
0.0999044	1.56909
0.0998648	1.56775
0.0998037	1.56602
0.0997952	1.56546
0.0997925	1.56434
0.0997836	1.56125
0.0997095	1.56058
0.0996416	1.55652
0.0996124	1.55563
0.0996068	1.55537
0.0995482	1.55511
0.0994953	1.55104
0.0994711	1.54784
0.0994195	1.54584
0.0994185	1.5441
0.09941	1.5432
0.0993647	1.54207
0.099327	1.53911
0.099323	1.53872
0.0993206	1.53721
0.099294	1.53643
0.0992641	1.53327
0.0992422	1.53312
0.0992002	1.53219
0.0991812	1.53097
0.0991749	1.53031
0.0991012	1.53023
0.0990455	1.52889
0.0990255	1.5286
0.0988766	1.52833
0.0988683	1.52784
0.0988461	1.52746
0.0988412	1.52643
0.0987844	1.52526
0.0987463	1.52473
0.0987188	1.51899
0.0986924	1.51718
0.0986679	1.51662
0.0986671	1.51595
0.09866	1.51542
0.0986231	1.51527
0.0985927	1.51317
0.0985637	1.51302
0.0984698	1.51136
0.0984408	1.5097
0.0984235	1.507
0.0983734	1.5064
0.0983695	1.505
0.0983675	1.50461
0.0983246	1.50388
0.0982267	1.50364
0.0982265	1.50219
0.0982157	1.50211
0.0982107	1.50101
0.0981822	1.501
0.0981643	1.50079
0.0981343	1.50036
0.098086	1.49916
0.0979824	1.49854
0.0978661	1.49767
0.0978585	1.49684
0.0978336	1.49561
0.0977185	1.49558
0.0976697	1.49488
0.0976689	1.49403
0.0975922	1.49348
0.097533	1.49029
0.0975329	1.48908
0.0975213	1.4843
0.0975194	1.484
0.097428	1.48326
0.0974025	1.48314
0.0973841	1.48184
0.0973494	1.48129
0.0973208	1.48045
0.0973152	1.48028
0.0972976	1.47884
0.0972705	1.47757
0.0971678	1.47683
0.0971596	1.47654
0.0971127	1.47529
0.0970624	1.4738
0.0970398	1.4738
0.0969602	1.47281
0.0969439	1.4725
0.0967041	1.46965
0.0966404	1.46877
0.0966278	1.46862
0.0966204	1.46844
0.0965919	1.46835
0.0964245	1.46626
0.0964157	1.46417
0.0963968	1.46382
0.0963869	1.45987
0.0962754	1.45899
0.0962203	1.45873
0.0961904	1.45775
0.0960735	1.4572
0.0960255	1.45709
0.0959695	1.45543
0.0959434	1.45453
0.0959141	1.4522
0.0959086	1.45214
0.0958742	1.45146
0.0958558	1.45118
0.0958544	1.44787
0.0957284	1.44744
0.095618	1.44684
0.0956156	1.44507
0.0956115	1.44352
0.0954833	1.44211
0.0954814	1.44129
0.0953468	1.44043
0.0953249	1.44027
0.0953031	1.43983
0.0949739	1.43713
0.0949351	1.43615
0.0949147	1.43578
0.0949023	1.43562
0.0947716	1.43517
0.0947125	1.43476
0.0945271	1.4315
0.0944844	1.43058
0.0944648	1.43013
0.0944457	1.43002
0.0944008	1.42989
0.0943757	1.42978
0.094353	1.42892
0.0943293	1.42814
0.0942451	1.42773
0.0942367	1.42757
0.0941971	1.42692
0.0940013	1.42557
0.0939987	1.42539
0.0939765	1.42526
0.0938768	1.42492
0.0938759	1.42415
0.0938713	1.41869
0.093863	1.4183
0.0938582	1.41762
0.0937787	1.41706
0.0937619	1.41669
0.0937348	1.41596
0.093731	1.41445
0.0936633	1.413
0.0936415	1.41253
0.0935715	1.41159
0.0935693	1.4108
0.0935505	1.40933
0.0934856	1.40817
0.0934746	1.40787
0.0934595	1.40771
0.0934077	1.40699
0.0933825	1.40298
0.0933701	1.40278
0.093364	1.40249
0.0933144	1.40206
0.0932737	1.40148
0.0932601	1.40089
0.0931922	1.40037
0.0931593	1.39986
0.0931434	1.39958
0.093112	1.39955
0.093084	1.39905
0.0930656	1.39868
0.0929755	1.39818
0.092968	1.39665
0.0929565	1.39611
0.0928503	1.396
0.0928468	1.39543
0.0928439	1.39417
0.0928382	1.39383
0.092799	1.39225
0.09278	1.39143
0.0927766	1.39085
0.0927696	1.38931
0.092747	1.38919
0.0925452	1.38799
0.0925274	1.38757
0.09247	1.38663
0.0924669	1.38617
0.0924628	1.3861
0.0924543	1.38589
0.0923422	1.38439
0.0923285	1.38375
0.0923103	1.38309
0.0922902	1.38298
0.0922494	1.38265
0.0922226	1.38075
0.0921293	1.38066
0.0918641	1.38014
0.0918151	1.37957
0.0917766	1.3779
0.0917723	1.37723
0.0917383	1.37684
0.0916798	1.37608
0.091672	1.37468
0.0916533	1.37464
0.091632	1.37419
0.0915227	1.37346
0.0915124	1.37329
0.0914982	1.3732
0.0914675	1.37208
0.0914467	1.37123
0.0914296	1.3711
0.0913404	1.37106
0.0912969	1.37073
0.0912829	1.3706
0.0912667	1.37008
0.0911932	1.36799
0.0911301	1.36768
0.0911067	1.36613
0.0910996	1.36567
0.091078	1.36556
0.0910519	1.36492
0.0910511	1.36481
0.0910263	1.36357
0.0910096	1.36259
0.0908662	1.36036
0.0908381	1.3595
0.090832	1.35888
0.0907952	1.35586
0.0907137	1.35486
0.0906565	1.35452
0.0906538	1.35367
0.0906469	1.35158
0.0905834	1.35031
0.0905659	1.35026
0.0905309	1.34984
0.0905299	1.34981
0.0905193	1.34901
0.0904899	1.34851
0.0904403	1.34768
0.0903266	1.3463
0.0903045	1.34625
0.0902947	1.34597
0.090294	1.34578
0.0902103	1.3456
0.0901588	1.34553
0.0901377	1.34552
0.0901003	1.34475
0.0900943	1.34475
0.090092	1.3444
0.0900714	1.34165
0.0900209	1.34078
0.0900159	1.33984
0.0899799	1.33863
0.0899517	1.33829
0.0899497	1.33817
0.0899099	1.33522
0.089789	1.33515
0.0897527	1.33311
0.0897342	1.33135
0.0897054	1.33113
0.0896972	1.33013
0.089674	1.32995
0.0896736	1.32824
0.0896532	1.32812
0.0896103	1.32702
0.0895948	1.32611
0.089574	1.31997
0.0895703	1.31917
0.0895492	1.31874
0.0894735	1.31801
0.089461	1.31711
0.0894277	1.31586
0.08938	1.31409
0.0893604	1.31324
0.0893344	1.31298
0.0893325	1.31248
0.0892294	1.31064
0.0891915	1.3099
0.0891078	1.30889
0.0890719	1.30706
0.0890328	1.3068
0.089005	1.30634
0.0889483	1.30601
0.0889261	1.30598
0.0889233	1.30567
0.0889001	1.30349
0.0888926	1.30311
0.0888563	1.30292
0.08878	1.30249
0.0885288	1.3014
0.0884907	1.30027
0.0884108	1.30002
0.0883813	1.29963
0.08833	1.2989
0.0883205	1.29831
0.0882967	1.29809
0.0882812	1.29794
0.0882794	1.29697
0.0882632	1.29668
0.0882479	1.29652
0.0882319	1.29619
0.0882188	1.29487
0.0880498	1.29432
0.0880457	1.29333
0.087996	1.29299
0.0879787	1.2922
0.0879659	1.28976
0.0879393	1.28839
0.0877734	1.28743
0.0877428	1.28611
0.087737	1.28594
0.0877213	1.28445
0.0877127	1.2813
0.0877092	1.28065
0.0876661	1.28049
0.0876142	1.27966
0.08759	1.27961
0.0875796	1.27885
0.0875723	1.27785
0.0875657	1.27725
0.0875478	1.27659
0.0874831	1.27614
0.0874773	1.27481
0.087418	1.27463
0.0874018	1.27389
0.0873864	1.27291
0.087372	1.27198
0.0873533	1.27115
0.0873289	1.2694
0.0873181	1.26782
0.0872338	1.26762
0.087161	1.26636
0.0870865	1.26628
0.0870453	1.26594
0.0870148	1.26452
0.086965	1.26417
0.0869493	1.26379
0.0869247	1.2613
0.0869215	1.26116
0.0868995	1.26093
0.0868957	1.26084
0.0868645	1.25952
0.0866922	1.25847
0.0866813	1.25743
0.0866343	1.25741
0.0866146	1.2559
0.0866092	1.25585
0.0865837	1.2556
0.0865624	1.25535
0.0865565	1.25512
0.0865368	1.25367
0.0864217	1.25284
0.0864009	1.25278
0.0863918	1.25202
0.0863522	1.2519
0.0862446	1.25122
0.0862062	1.24959
0.0861639	1.2492
0.0861519	1.24837
0.0861049	1.24716
0.0861024	1.24552
0.0860975	1.24525
0.0860917	1.24481
0.0860819	1.24144
0.0859997	1.24116
0.0859918	1.24115
0.0859704	1.24108
0.0858786	1.24046
0.0857615	1.24017
0.0857458	1.23941
0.0857232	1.23906
0.0856253	1.23667
0.0856225	1.23536
0.0856209	1.23524
0.0856175	1.23433
0.0856157	1.23306
0.0855949	1.23156
0.0854699	1.23149
0.0854608	1.23077
0.0854512	1.23027
0.0854198	1.23025
0.085419	1.22892
0.085403	1.22792
0.0853726	1.22702
0.0853671	1.22668
0.0853391	1.22493
0.0852491	1.22485
0.0851957	1.22402
0.0851784	1.22192
0.0851541	1.2213
0.0851517	1.2211
0.0851094	1.21969
0.085102	1.21838
0.0850493	1.21838
0.0850151	1.21812
0.084963	1.21699
0.0849582	1.21493
0.0848936	1.21441
0.0846185	1.21398
0.0845574	1.2138
0.0844964	1.2138
0.0844631	1.21299
0.0844495	1.21284
0.0844301	1.21266
0.0843911	1.21221
0.0843199	1.21099
0.0843179	1.21011
0.0842897	1.20778
0.0842854	1.20742
0.0842518	1.2053
0.0842005	1.20502
0.0841752	1.20495
0.0840956	1.2044
0.0840722	1.20389
0.0840709	1.20354
0.0840618	1.20346
0.0840556	1.20345
0.0840252	1.20343
0.0840052	1.20228
0.0840005	1.19911
0.0839809	1.19804
0.0839501	1.19651
0.0839367	1.19573
0.0839053	1.19503
0.0839026	1.19479
0.0839026	1.19372
0.0838998	1.1932
0.0838135	1.19257
0.0837933	1.19191
0.0837082	1.19098
0.0836934	1.1908
0.0836741	1.19065
0.083661	1.18868
0.0836316	1.18837
0.0835986	1.18528
0.0835672	1.18472
0.083544	1.18454
0.0835183	1.18438
0.0833208	1.18304
0.0831863	1.18196
0.0831675	1.17908
0.0831537	1.17859
0.0831431	1.1785
0.0830319	1.17797
0.0830045	1.1767
0.0829719	1.17635
0.0829328	1.1763
0.0828941	1.17621
0.0828908	1.17599
0.0828112	1.17584
0.0827956	1.17556
0.0827719	1.17473
0.082765	1.17437
0.0826904	1.17394
0.0826772	1.17322
0.0826669	1.17318
0.0825783	1.1728
0.082573	1.17178
0.0825405	1.17103
0.0825402	1.1709
0.0825098	1.16961
0.0824727	1.1682
0.0824606	1.16814
0.0823893	1.16731
0.0823573	1.16721
0.0823292	1.16608
0.0823004	1.16596
0.082289	1.16542
0.0822654	1.16494
0.082262	1.16319
0.0822404	1.1624
0.0822113	1.16209
0.0821967	1.16184
0.0821845	1.1616
0.0821106	1.15967
0.0820763	1.15942
0.0820461	1.15829
0.082011	1.15582
0.0819134	1.15465
0.0819134	1.15366
0.0818444	1.15352
0.0817685	1.15347
0.0817584	1.15294
0.0816796	1.15243
0.0816518	1.1521
0.0815669	1.15085
0.0815528	1.15014
0.081533	1.14972
0.0815	1.14952
0.08149	1.14861
0.0814725	1.14829
0.0814605	1.14818
0.0814554	1.14797
0.0814493	1.1477
0.0813944	1.14618
0.0813608	1.14529
0.0812339	1.14504
0.0811921	1.14458
0.0811309	1.14414
0.0810829	1.14387
0.0810661	1.14375
0.0810489	1.1436
0.0810298	1.1431
0.0810271	1.14275
0.0810122	1.14096
0.0809844	1.14074
0.0809687	1.13911
0.0809183	1.13899
0.0809042	1.13887
0.0808976	1.1382
0.0808715	1.13799
0.0808233	1.13766
0.0807759	1.13719
0.0807712	1.13446
0.080739	1.13404
0.0807086	1.1328
0.0806878	1.13277
0.0806848	1.13267
0.0806287	1.13179
0.0805992	1.13151
0.0805793	1.13121
0.0805265	1.12969
0.080472	1.1295
0.0804209	1.12923
0.0804111	1.12885
0.0804077	1.1287
0.0803713	1.12828
0.0803468	1.12819
0.0802987	1.12777
0.0802592	1.12769
0.0802575	1.12746
0.0802289	1.12725
0.0802191	1.12716
0.0801779	1.1271
0.0801043	1.12687
0.080101	1.12528
0.0800477	1.12383
0.0800447	1.12381
0.0799582	1.12334
0.0799392	1.1232
0.0799215	1.12285
0.0797457	1.12156
0.0796814	1.12155
0.0796806	1.12155
0.0796406	1.12075
0.0796361	1.11897
0.0795925	1.11789
0.0795384	1.1168
0.0795206	1.11557
0.0794894	1.11538
0.0794885	1.11486
0.0794857	1.11452
0.0794658	1.11437
0.0793837	1.11381
0.0792281	1.11285
0.0792279	1.11025
0.0792243	1.10988
0.0792138	1.10982
0.0791972	1.10947
0.0790345	1.10863
0.0790045	1.10854
0.0789373	1.10798
0.0788373	1.10765
0.0788352	1.1074
0.0787945	1.1073
0.0787702	1.10704
0.0787217	1.10604
0.0786776	1.10568
0.0785812	1.10376
0.0785632	1.10305
0.0784665	1.10247
0.0784393	1.10186
0.0784307	1.10171
0.0784189	1.10135
0.0784093	1.10083
0.0783498	1.09966
0.078348	1.09807
0.0782933	1.09695
0.0782703	1.09591
0.0782356	1.09562
0.0781969	1.09488
0.0781894	1.09482
0.0781763	1.0944
0.0781161	1.09376
0.0781151	1.09275
0.0780757	1.09207
0.0780645	1.09165
0.0780033	1.09047
0.0779916	1.09037
0.0778634	1.09004
0.0777382	1.08978
0.0777103	1.08724
0.0777007	1.08544
0.077679	1.08401
0.0776583	1.0831
0.077624	1.08251
0.0776086	1.08148
0.0775872	1.08061
0.0775293	1.08022
0.0775239	1.08016
0.077417	1.07929
0.0773155	1.07882
0.0773103	1.07863
0.0772533	1.07848
0.0772423	1.07752
0.0772142	1.07707
0.0772118	1.07656
0.077111	1.07567
0.0770829	1.07512
0.0770409	1.07497
0.0769761	1.07456
0.0769259	1.07341
0.0769231	1.07337
0.076875	1.0726
0.0768243	1.0725
0.0767156	1.07197
0.0766042	1.07175
0.0765018	1.07145
0.0764932	1.07067
0.0764609	1.06865
0.0763827	1.06825
0.0763555	1.06794
0.0762799	1.06544
0.0762732	1.06531
0.0762039	1.0645
0.0762018	1.06424
0.0761468	1.06412
0.0761091	1.06401
0.0760508	1.06264
0.0760381	1.06151
0.076024	1.06148
0.0760055	1.06091
0.0760004	1.06075
0.0759338	1.05903
0.0758743	1.05876
0.0758183	1.05828
0.0758132	1.05764
0.0758021	1.05682
0.0757922	1.05589
0.0757755	1.05572
0.0757303	1.05416
0.075543	1.05381
0.0754757	1.05276
0.0754533	1.05231
0.0751822	1.05085
0.0751494	1.05058
0.0751211	1.05006
0.0751111	1.0479
0.0750751	1.04685
0.0750234	1.04675
0.0750046	1.04641
0.0749351	1.04621
0.0749219	1.04597
0.0749146	1.04575
0.0749062	1.04556
0.0748564	1.04472
0.0748405	1.04347
0.0748337	1.0425
0.0747834	1.04012
0.074778	1.04011
0.0747682	1.03899
0.074738	1.03757
0.0746938	1.03608
0.0745514	1.03607
0.0744943	1.0351
0.074412	1.03429
0.0744064	1.03389
0.0743964	1.03385
0.0743557	1.03385
0.0743479	1.03203
0.0742946	1.0313
0.0742612	1.03124
0.0742134	1.03124
0.0741874	1.02957
0.0741823	1.02938
0.0741645	1.02848
0.0741418	1.02829
0.0741344	1.02753
0.0740236	1.02726
0.0739334	1.02656
0.0739178	1.02476
0.0738116	1.02383
0.073788	1.02345
0.0737521	1.02217
0.0737326	1.02072
0.0737294	1.01954
0.0736994	1.01937
0.0736916	1.0191
0.0736453	1.01898
0.0735672	1.01751
0.0735504	1.01701
0.0735234	1.01647
0.0734444	1.01545
0.0734239	1.0143
0.0733924	1.01404
0.0733864	1.01393
0.073373	1.01349
0.0733541	1.01237
0.0732426	1.01163
0.0731225	1.01152
0.0731196	1.01111
0.0730861	1.01092
0.0730652	1.01032
0.0730424	1.00948
0.0730389	1.00852
0.0730109	1.00808
0.0730051	1.00727
0.0729753	1.00686
0.0729587	1.00592
0.0729219	1.00558
0.0728305	1.0048
0.0728262	1.00392
0.0728253	1.00381
0.07278	1.00276
0.0726975	1.00221
0.0726347	1.00214
0.0725033	1.00166
0.0724819	1.0012
0.0724789	1.00112
0.0724382	1.00094
0.072417	1.00074
0.0723118	0.99841
0.0722699	0.99836
0.0722483	0.998152
0.0722479	0.998099
0.0722284	0.99805
0.0722181	0.997357
0.0721167	0.997159
0.0720775	0.996108
0.0720663	0.995449
0.072059	0.994171
0.0719623	0.993953
0.0719525	0.993748
0.0719128	0.992469
0.0719024	0.991928
0.071886	0.989796
0.0718688	0.989486
0.0718244	0.988374
0.0718106	0.988141
0.071789	0.98813
0.0717428	0.988068
0.0717106	0.987747
0.071704	0.987526
0.0716632	0.987331
0.0716537	0.986641
0.0716177	0.986517
0.0714772	0.985531
0.0714507	0.985277
0.0714381	0.984099
0.0714282	0.983994
0.0714157	0.983829
0.0713871	0.983681
0.0713595	0.982886
0.0713013	0.982585
0.071242	0.98238
0.0712299	0.982043
0.0712257	0.981451
0.0710846	0.981251
0.0710211	0.978841
0.0709997	0.978719
0.0709903	0.978016
0.0709807	0.977821
0.0709803	0.977768
0.0709683	0.977479
0.0709126	0.974708
0.0708821	0.974185
0.070817	0.973352
0.0707655	0.970107
0.0707311	0.969954
0.0707015	0.969717
0.0706882	0.968649
0.070668	0.968197
0.0706482	0.968168
0.0705878	0.967585
0.0705725	0.966334
0.0705168	0.965942
0.0704868	0.964469
0.0704752	0.963585
0.0704677	0.959813
0.0704452	0.959671
0.0703848	0.959505
0.0703807	0.959179
0.070367	0.958546
0.0703516	0.958193
0.0702893	0.957752
0.0702413	0.956839
0.0701825	0.956465
0.0701014	0.955769
0.0700239	0.955761
0.0700134	0.954662
0.0700106	0.954499
0.0699876	0.954446
0.0699697	0.953519
0.0699588	0.953072
0.0699182	0.953064
0.0698358	0.952106
0.0698053	0.951653
0.0697478	0.951058
0.0697161	0.950484
0.0696434	0.950152
0.0695833	0.949552
0.0695677	0.949347
0.0695197	0.948516
0.0694921	0.948149
0.0694512	0.947884
0.0694195	0.946792
0.0693686	0.945526
0.0693555	0.945438
0.0693309	0.945422
0.0693185	0.94495
0.0692822	0.944707
0.0692615	0.94469
0.0692421	0.94456
0.0692402	0.944405
0.0692305	0.943566
0.0692064	0.942977
0.0691207	0.942294
0.0691108	0.942057
0.0690952	0.941265
0.0690686	0.940739
0.0690391	0.940229
0.0690307	0.940117
0.0690257	0.939889
0.069011	0.939537
0.0689923	0.939459
0.0689337	0.939401
0.0688882	0.938751
0.0688212	0.937398
0.0687888	0.937217
0.0687577	0.93697
0.0685812	0.933581
0.0684395	0.9333
0.0683811	0.932625
0.0683653	0.932141
0.0683072	0.931674
0.0682809	0.930665
0.0682611	0.929691
0.0682512	0.929662
0.0680682	0.929538
0.0680508	0.929189
0.0680411	0.928431
0.0680369	0.928049
0.0680317	0.926633
0.0680277	0.926495
0.0680159	0.926225
0.0679688	0.925469
0.0679451	0.924614
0.0679431	0.92426
0.0679302	0.923571
0.0679298	0.922823
0.0678825	0.922334
0.0678408	0.921787
0.0678087	0.921536
0.0677968	0.92142
0.0677868	0.921314
0.0677286	0.921164
0.0676725	0.920666
0.067633	0.920056
0.067582	0.918009
0.0675793	0.916976
0.0675733	0.91682
0.0675443	0.91429
0.0675398	0.912287
0.067457	0.911849
0.0674234	0.910205
0.0674058	0.909138
0.0673178	0.907103
0.0672801	0.906691
0.0672085	0.906541
0.0671795	0.90634
0.0671436	0.906274
0.0671383	0.906126
0.0670786	0.905334
0.0670163	0.90478
0.0670034	0.904332
0.0669897	0.903818
0.0668926	0.902661
0.0668912	0.902567
0.0668758	0.90246
0.066852	0.90243
0.0668503	0.901768
0.0668206	0.901746
0.0667983	0.901331
0.0667916	0.901272
0.0667299	0.901099
0.0667238	0.900527
0.0666758	0.899372
0.0666241	0.899219
0.0666101	0.897139
0.0666086	0.891913
0.066579	0.891766
0.0665749	0.891579
0.0664727	0.89157
0.0664488	0.891407
0.0663409	0.890468
0.0663188	0.890446
0.0662876	0.890299
0.066236	0.889707
0.0662032	0.889272
0.0661448	0.888862
0.0661431	0.887798
0.0661088	0.886488
0.0661025	0.886482
0.0660891	0.885388
0.0660332	0.885111
0.0659414	0.882758
0.065932	0.882528
0.0658784	0.881855
0.0658643	0.881292
0.0658601	0.881205
0.06566	0.880282
0.065632	0.877889
0.0655599	0.877877
0.0655455	0.876908
0.0655117	0.876353
0.0654726	0.875512
0.0654522	0.875475
0.065423	0.875196
0.0653504	0.874642
0.0653193	0.873848
0.0653177	0.873764
0.0651968	0.873693
0.0651745	0.872742
0.065136	0.872453
0.0651082	0.872163
0.0651064	0.871606
0.0650953	0.870912
0.0650746	0.870703
0.0650025	0.870672
0.0649114	0.870425
0.0648839	0.869016
0.0648793	0.867601
0.0648639	0.866181
0.0648185	0.866089
0.0648115	0.865563
0.06481	0.865384
0.0646921	0.86529
0.0646763	0.865147
0.064643	0.864902
0.0646121	0.864449
0.064611	0.86441
0.0646092	0.863925
0.0645777	0.861014
0.0645216	0.860964
0.0645213	0.860845
0.0644233	0.859836
0.06439	0.859508
0.0643803	0.858893
0.0643741	0.858736
0.0643542	0.857594
0.0643494	0.857398
0.0642969	0.857366
0.0642894	0.856798
0.0642761	0.856059
0.0642665	0.854436
0.0642495	0.853313
0.0642469	0.852889
0.0642406	0.850986
0.0641664	0.849588
0.064144	0.849336
0.0641097	0.847915
0.0640921	0.846749
0.064078	0.845801
0.0640168	0.845449
0.0639527	0.84503
0.0639485	0.843818
0.0638892	0.842739
0.0638877	0.841986
0.0638487	0.841558
0.0638447	0.841319
0.0638064	0.840882
0.0637964	0.840677
0.0637689	0.84055
0.0637472	0.840222
0.0637289	0.83925
0.0637252	0.839219
0.0636784	0.838755
0.0636677	0.838502
0.0636528	0.836745
0.0636455	0.836486
0.0636405	0.836074
0.0636055	0.835605
0.0636044	0.835257
0.0634829	0.835055
0.0634382	0.833988
0.0633915	0.833278
0.0632929	0.833063
0.0632342	0.83265
0.0632064	0.832451
0.0631992	0.831319
0.0631709	0.831096
0.063157	0.830491
0.0631453	0.83037
0.0631383	0.829992
0.0631089	0.829594
0.0630279	0.828849
0.0629784	0.828097
0.0629762	0.827768
0.0629729	0.827464
0.0628903	0.827279
0.0628319	0.827143
0.062705	0.826518
0.0626811	0.826492
0.0625494	0.82616
0.0625208	0.824559
0.0625082	0.823274
0.0624602	0.822799
0.0624548	0.821795
0.0623568	0.821702
0.0622899	0.82125
0.0622342	0.820877
0.0622261	0.820737
0.0621962	0.820678
0.0621937	0.819601
0.0621649	0.818876
0.0621453	0.817769
0.0621451	0.816362
0.0621436	0.816316
0.062136	0.816296
0.0621249	0.815467
0.0620902	0.814223
0.0620528	0.813585
0.0620405	0.812923
0.0620403	0.812795
0.0620387	0.8127
0.0620258	0.811278
0.0620111	0.810756
0.0619754	0.80941
0.0619704	0.809056
0.0619543	0.807915
0.0619504	0.807913
0.0619233	0.807662
0.0618987	0.807567
0.0618865	0.807397
0.0618848	0.805578
0.0618721	0.803617
0.0617523	0.803303
0.0617305	0.803282
0.0617186	0.80216
0.0616976	0.801556
0.0616819	0.801394
0.061567	0.801055
0.0615633	0.800091
0.0615152	0.7994
0.0614691	0.798297
0.0614593	0.796659
0.0614316	0.796158
0.0613989	0.795635
0.0613404	0.795496
0.0612949	0.795437
0.0612892	0.794838
0.0612486	0.794755
0.0611988	0.792993
0.0611685	0.79244
0.0611607	0.79236
0.0611572	0.792342
0.0611496	0.792332
0.0611347	0.792228
0.0611124	0.791823
0.0611117	0.791284
0.0611075	0.791265
0.0610863	0.790945
0.0610106	0.790786
0.0609369	0.790238
0.0609048	0.78943
0.0608955	0.787899
0.0608782	0.78699
0.060851	0.786536
0.0608483	0.785609
0.0608264	0.785069
0.0608166	0.784587
0.0607745	0.781497
0.0607645	0.781491
0.0607399	0.780856
0.0607189	0.780511
0.0606931	0.780278
0.0606534	0.779548
0.0606125	0.779333
0.0606039	0.779295
0.0605685	0.778992
0.0605239	0.778824
0.0604863	0.778547
0.060474	0.778497
0.0604527	0.77701
0.0604282	0.777
0.0604183	0.776868
0.0603716	0.774743
0.060371	0.774722
0.0603355	0.774694
0.0603273	0.774337
0.0603153	0.773744
0.0602812	0.77374
0.060245	0.773443
0.0602051	0.770965
0.0602032	0.770455
0.0601435	0.769875
0.0601373	0.769442
0.0601013	0.768619
0.0600754	0.767527
0.0600488	0.767023
0.0600451	0.76581
0.0600274	0.765514
0.0600123	0.765484
0.0599917	0.765374
0.0599763	0.764865
0.0599468	0.764461
0.0599416	0.763586
0.0598752	0.763345
0.0598687	0.761903
0.0598581	0.761384
0.0597226	0.760295
0.0596983	0.758907
0.0596803	0.75797
0.0595286	0.757962
0.0594746	0.757564
0.0594224	0.757408
0.0593927	0.75687
0.059376	0.756694
0.0593247	0.754975
0.0593048	0.753887
0.0592894	0.753211
0.0592788	0.752966
0.0592515	0.752754
0.0592477	0.75261
0.0592144	0.751656
0.0591509	0.751265
0.0590455	0.750549
0.0590395	0.750143
0.0590317	0.749938
0.0590214	0.749014
0.0589752	0.748454
0.0589158	0.748277
0.058912	0.747994
0.0588796	0.747802
0.0588295	0.747584
0.0587676	0.746844
0.0587537	0.746335
0.0587465	0.745425
0.0587056	0.745129
0.0585882	0.744964
0.0584094	0.744595
0.0584069	0.744313
0.0583482	0.743316
0.058343	0.742781
0.0583385	0.742033
0.0583382	0.741906
0.058291	0.741468
0.0582864	0.740578
0.0582404	0.739919
0.0582313	0.739561
0.0582231	0.738212
0.0582108	0.738121
0.0581514	0.737902
0.0580636	0.736592
0.0580587	0.736271
0.0580375	0.736026
0.0580239	0.735192
0.0579702	0.735151
0.0579529	0.735091
0.0578976	0.733482
0.0577874	0.732732
0.0577452	0.732676
0.057734	0.732297
0.0577011	0.73202
0.0576783	0.731703
0.0576764	0.731539
0.0576703	0.731136
0.0576503	0.728946
0.0576371	0.728888
0.057628	0.728722
0.0576186	0.728699
0.0576175	0.728096
0.057612	0.727549
0.0575742	0.727456
0.0575551	0.727352
0.0575543	0.727314
0.0575233	0.72664
0.0575194	0.726127
0.0575167	0.724589
0.0574908	0.723056
0.0574844	0.722836
0.0574214	0.72273
0.057386	0.722185
0.0573781	0.721802
0.0573367	0.721515
0.0573351	0.721127
0.0572667	0.720696
0.0572635	0.719769
0.0572565	0.719155
0.0572244	0.718865
0.0571132	0.718768
0.057063	0.718566
0.057012	0.71815
0.0569685	0.717701
0.0569583	0.717548
0.0569214	0.717135
0.0568873	0.716234
0.056857	0.715895
0.0568327	0.715725
0.0566844	0.715427
0.0566747	0.71517
0.0566119	0.714798
0.0566082	0.714219
